"";"IFBL";"ifbluurhok";"Xcoord";"Ycoord"
"1798";"B64322";"b6-43-22";204012;224180
"1799";"B64323";"b6-43-23";204012;224180
"1800";"B64324";"b6-43-24";204012;224180
"1801";"B64331";"b6-43-31";204012;224180
"1802";"B64332";"b6-43-32";204012;224180
"1803";"B64333";"b6-43-33";204012;224180
"1804";"B64334";"b6-43-34";204012;224180
"1805";"B64341";"b6-43-41";204012;224180
"1806";"B64342";"b6-43-42";204012;224180
"1807";"B64343";"b6-43-43";204012;224180
"1808";"B64344";"b6-43-44";204012;224180
"1809";"B64411";"b6-44-11";208012;224180
"1810";"B64412";"b6-44-12";208012;224180
"1811";"B64413";"b6-44-13";208012;224180
"1812";"B64414";"b6-44-14";208012;224180
"1813";"B64421";"b6-44-21";208012;224180
"1814";"B64422";"b6-44-22";208012;224180
"1815";"B64423";"b6-44-23";208012;224180
"1816";"B64424";"b6-44-24";208012;224180
"1817";"B64431";"b6-44-31";208012;224180
"1818";"B64432";"b6-44-32";208012;224180
"1819";"B64433";"b6-44-33";208012;224180
"1820";"B64434";"b6-44-34";208012;224180
"1821";"B64441";"b6-44-41";208012;224180
"1822";"B64442";"b6-44-42";208012;224180
"1823";"B64443";"b6-44-43";208012;224180
"1824";"B64444";"b6-44-44";208012;224180
"1825";"B64511";"b6-45-11";212012;224180
"1826";"B64512";"b6-45-12";212012;224180
"1827";"B64513";"b6-45-13";212012;224180
"1828";"B64514";"b6-45-14";212012;224180
"1829";"B64521";"b6-45-21";212012;224180
"1830";"B64522";"b6-45-22";212012;224180
"1831";"B64523";"b6-45-23";212012;224180
"1832";"B64524";"b6-45-24";212012;224180
"1833";"B64531";"b6-45-31";212012;224180
"1834";"B64532";"b6-45-32";212012;224180
"1835";"B64533";"b6-45-33";212012;224180
"1836";"B64534";"b6-45-34";212012;224180
"1837";"B64541";"b6-45-41";212012;224180
"1838";"B64542";"b6-45-42";212012;224180
"1839";"B64543";"b6-45-43";212012;224180
"1840";"B64544";"b6-45-44";212012;224180
"1841";"B65111";"b6-51-11";196012;220180
"1842";"B65112";"b6-51-12";196012;220180
"1843";"B65113";"b6-51-13";196012;220180
"1844";"B65114";"b6-51-14";196012;220180
"1845";"B65121";"b6-51-21";196012;220180
"1846";"B65122";"b6-51-22";196012;220180
"1847";"B65123";"b6-51-23";196012;220180
"1848";"B65124";"b6-51-24";196012;220180
"1849";"B65131";"b6-51-31";196012;220180
"1850";"B65132";"b6-51-32";196012;220180
"1851";"B65133";"b6-51-33";196012;220180
"1852";"B65134";"b6-51-34";196012;220180
"1853";"B65141";"b6-51-41";196012;220180
"1854";"B65142";"b6-51-42";196012;220180
"1855";"B65143";"b6-51-43";196012;220180
"1856";"B65144";"b6-51-44";196012;220180
"1857";"B65211";"b6-52-11";200012;220180
"1858";"B65212";"b6-52-12";200012;220180
"1859";"B65213";"b6-52-13";200012;220180
"1860";"B65214";"b6-52-14";200012;220180
"1861";"B65221";"b6-52-21";200012;220180
"1862";"B65222";"b6-52-22";200012;220180
"1863";"B65223";"b6-52-23";200012;220180
"1864";"B65224";"b6-52-24";200012;220180
"1865";"B65231";"b6-52-31";200012;220180
"1866";"B65232";"b6-52-32";200012;220180
"1867";"B65233";"b6-52-33";200012;220180
"1868";"B65234";"b6-52-34";200012;220180
"1869";"B65241";"b6-52-41";200012;220180
"1870";"B65242";"b6-52-42";200012;220180
"1871";"B65243";"b6-52-43";200012;220180
"1872";"B65244";"b6-52-44";200012;220180
"1873";"B65311";"b6-53-11";204012;220180
"1874";"B65312";"b6-53-12";204012;220180
"1875";"B65313";"b6-53-13";204012;220180
"1876";"B65314";"b6-53-14";204012;220180
"1877";"B65321";"b6-53-21";204012;220180
"1878";"B65322";"b6-53-22";204012;220180
"1879";"B65323";"b6-53-23";204012;220180
"1880";"B65324";"b6-53-24";204012;220180
"1881";"B65331";"b6-53-31";204012;220180
"1882";"B65332";"b6-53-32";204012;220180
"1883";"B65333";"b6-53-33";204012;220180
"1884";"B65334";"b6-53-34";204012;220180
"1885";"B65341";"b6-53-41";204012;220180
"1886";"B65342";"b6-53-42";204012;220180
"1887";"B65343";"b6-53-43";204012;220180
"1888";"B65344";"b6-53-44";204012;220180
"1889";"B65411";"b6-54-11";208012;220180
"1890";"B65412";"b6-54-12";208012;220180
"1891";"B65413";"b6-54-13";208012;220180
"1892";"B65414";"b6-54-14";208012;220180
"1893";"B65421";"b6-54-21";208012;220180
"1894";"B65422";"b6-54-22";208012;220180
"1895";"B65423";"b6-54-23";208012;220180
"1896";"B65424";"b6-54-24";208012;220180
"1897";"B65431";"b6-54-31";208012;220180
"1898";"B65432";"b6-54-32";208012;220180
"1899";"B65433";"b6-54-33";208012;220180
"1900";"B65434";"b6-54-34";208012;220180
"1901";"B65441";"b6-54-41";208012;220180
"1902";"B65442";"b6-54-42";208012;220180
"1903";"B65443";"b6-54-43";208012;220180
"1904";"B65444";"b6-54-44";208012;220180
"1905";"B65511";"b6-55-11";212012;220180
"1906";"B65512";"b6-55-12";212012;220180
"1907";"B65513";"b6-55-13";212012;220180
"1908";"B65514";"b6-55-14";212012;220180
"1909";"B65521";"b6-55-21";212012;220180
"1910";"B65522";"b6-55-22";212012;220180
"1911";"B65523";"b6-55-23";212012;220180
"1912";"B65524";"b6-55-24";212012;220180
"1913";"B65531";"b6-55-31";212012;220180
"1914";"B65532";"b6-55-32";212012;220180
"1915";"B65533";"b6-55-33";212012;220180
"1916";"B65534";"b6-55-34";212012;220180
"1917";"B65541";"b6-55-41";212012;220180
"1918";"B65542";"b6-55-42";212012;220180
"1919";"B65543";"b6-55-43";212012;220180
"1920";"B65544";"b6-55-44";212012;220180
"1921";"B65711";"b6-57-11";220012;220180
"1922";"B65712";"b6-57-12";220012;220180
"1923";"B65713";"b6-57-13";220012;220180
"1924";"B65714";"b6-57-14";220012;220180
"1925";"B65721";"b6-57-21";220012;220180
"1926";"B65722";"b6-57-22";220012;220180
"1927";"B65723";"b6-57-23";220012;220180
"1928";"B65724";"b6-57-24";220012;220180
"1929";"B65731";"b6-57-31";220012;220180
"1930";"B65732";"b6-57-32";220012;220180
"1931";"B65733";"b6-57-33";220012;220180
"1932";"B65734";"b6-57-34";220012;220180
"1933";"B65741";"b6-57-41";220012;220180
"1934";"B65742";"b6-57-42";220012;220180
"1935";"B65743";"b6-57-43";220012;220180
"1936";"B65744";"b6-57-44";220012;220180
"1937";"B65811";"b6-58-11";224012;220180
"1938";"B65812";"b6-58-12";224012;220180
"1939";"B65813";"b6-58-13";224012;220180
"1940";"B65814";"b6-58-14";224012;220180
"1941";"B65821";"b6-58-21";224012;220180
"1942";"B65822";"b6-58-22";224012;220180
"1943";"B65823";"b6-58-23";224012;220180
"1944";"B65824";"b6-58-24";224012;220180
"1945";"B65831";"b6-58-31";224012;220180
"1946";"B65832";"b6-58-32";224012;220180
"1947";"B65833";"b6-58-33";224012;220180
"1948";"B65834";"b6-58-34";224012;220180
"1949";"B65841";"b6-58-41";224012;220180
"1950";"B65842";"b6-58-42";224012;220180
"1951";"B65843";"b6-58-43";224012;220180
"1952";"B65844";"b6-58-44";224012;220180
"1953";"B75111";"b7-51-11";228012;220180
"1954";"B75112";"b7-51-12";228012;220180
"1955";"B75113";"b7-51-13";228012;220180
"1956";"B75114";"b7-51-14";228012;220180
"1957";"B75121";"b7-51-21";228012;220180
"1958";"B75122";"b7-51-22";228012;220180
"1959";"B75123";"b7-51-23";228012;220180
"1960";"B75124";"b7-51-24";228012;220180
"1961";"B75131";"b7-51-31";228012;220180
"1962";"B75132";"b7-51-32";228012;220180
"1963";"B75133";"b7-51-33";228012;220180
"1964";"B75134";"b7-51-34";228012;220180
"1965";"B75141";"b7-51-41";228012;220180
"1966";"B75142";"b7-51-42";228012;220180
"1967";"B75143";"b7-51-43";228012;220180
"1968";"B75144";"b7-51-44";228012;220180
"1969";"B75211";"b7-52-11";232012;220180
"1970";"B75212";"b7-52-12";232012;220180
"1971";"B75213";"b7-52-13";232012;220180
"1972";"B75214";"b7-52-14";232012;220180
"1973";"B75221";"b7-52-21";232012;220180
"1974";"B75222";"b7-52-22";232012;220180
"1975";"B75223";"b7-52-23";232012;220180
"1976";"B75224";"b7-52-24";232012;220180
"1977";"B75231";"b7-52-31";232012;220180
"1978";"B75232";"b7-52-32";232012;220180
"1979";"B75233";"b7-52-33";232012;220180
"1980";"B75234";"b7-52-34";232012;220180
"1981";"B75241";"b7-52-41";232012;220180
"1982";"B75242";"b7-52-42";232012;220180
"1983";"B75243";"b7-52-43";232012;220180
"1984";"B75244";"b7-52-44";232012;220180
"1985";"C04711";"c0-47-11";28012;204180
"1986";"C04712";"c0-47-12";28012;204180
"1987";"C04713";"c0-47-13";28012;204180
"1988";"C04714";"c0-47-14";28012;204180
"1989";"C04721";"c0-47-21";28012;204180
"1990";"C04722";"c0-47-22";28012;204180
"1991";"C04723";"c0-47-23";28012;204180
"1992";"C04724";"c0-47-24";28012;204180
"1993";"C04731";"c0-47-31";28012;204180
"1994";"C04732";"c0-47-32";28012;204180
"1995";"C04733";"c0-47-33";28012;204180
"1996";"C04734";"c0-47-34";28012;204180
"1997";"C04741";"c0-47-41";28012;204180
"1998";"C04742";"c0-47-42";28012;204180
"1999";"C04743";"c0-47-43";28012;204180
"2000";"C04744";"c0-47-44";28012;204180
"2001";"C04811";"c0-48-11";32012;204180
"2002";"C04812";"c0-48-12";32012;204180
"2003";"C04813";"c0-48-13";32012;204180
"2004";"C04814";"c0-48-14";32012;204180
"2005";"C04821";"c0-48-21";32012;204180
"2006";"C04822";"c0-48-22";32012;204180
"2007";"C04823";"c0-48-23";32012;204180
"2008";"C04824";"c0-48-24";32012;204180
"2009";"C04831";"c0-48-31";32012;204180
"2010";"C04832";"c0-48-32";32012;204180
"2011";"C04833";"c0-48-33";32012;204180
"2012";"C04834";"c0-48-34";32012;204180
"2013";"C04841";"c0-48-41";32012;204180
"2014";"C04842";"c0-48-42";32012;204180
"2015";"C04843";"c0-48-43";32012;204180
"2016";"C04844";"c0-48-44";32012;204180
"2017";"C05611";"c0-56-11";24012;200180
"2018";"C05612";"c0-56-12";24012;200180
"2019";"C05613";"c0-56-13";24012;200180
"2020";"C05614";"c0-56-14";24012;200180
"2021";"C05621";"c0-56-21";24012;200180
"2022";"C05622";"c0-56-22";24012;200180
"2023";"C05623";"c0-56-23";24012;200180
"2024";"C05624";"c0-56-24";24012;200180
"2025";"C05631";"c0-56-31";24012;200180
"2026";"C05632";"c0-56-32";24012;200180
"2027";"C05633";"c0-56-33";24012;200180
"2028";"C05634";"c0-56-34";24012;200180
"2029";"C05641";"c0-56-41";24012;200180
"2030";"C05642";"c0-56-42";24012;200180
"2031";"C05643";"c0-56-43";24012;200180
"2032";"C05644";"c0-56-44";24012;200180
"2033";"C05711";"c0-57-11";28012;200180
"2034";"C05712";"c0-57-12";28012;200180
"2035";"C05713";"c0-57-13";28012;200180
"2036";"C05714";"c0-57-14";28012;200180
"2037";"C05721";"c0-57-21";28012;200180
"2038";"C05722";"c0-57-22";28012;200180
"2039";"C05723";"c0-57-23";28012;200180
"2040";"C05724";"c0-57-24";28012;200180
"2041";"C05731";"c0-57-31";28012;200180
"2042";"C05732";"c0-57-32";28012;200180
"2043";"C05733";"c0-57-33";28012;200180
"2044";"C05734";"c0-57-34";28012;200180
"2045";"C05741";"c0-57-41";28012;200180
"2046";"C05742";"c0-57-42";28012;200180
"2047";"C05743";"c0-57-43";28012;200180
"2048";"C05744";"c0-57-44";28012;200180
"2049";"C05811";"c0-58-11";32012;200180
"2050";"C05812";"c0-58-12";32012;200180
"2051";"C05813";"c0-58-13";32012;200180
"2052";"C05814";"c0-58-14";32012;200180
"2053";"C05821";"c0-58-21";32012;200180
"2054";"C05822";"c0-58-22";32012;200180
"2055";"C05823";"c0-58-23";32012;200180
"2056";"C05824";"c0-58-24";32012;200180
"2057";"C05831";"c0-58-31";32012;200180
"2058";"C05832";"c0-58-32";32012;200180
"2059";"C05833";"c0-58-33";32012;200180
"2060";"C05834";"c0-58-34";32012;200180
"2061";"C05841";"c0-58-41";32012;200180
"2062";"C05842";"c0-58-42";32012;200180
"2063";"C05843";"c0-58-43";32012;200180
"2064";"C05844";"c0-58-44";32012;200180
"2065";"C11411";"c1-14-11";48012;216180
"2066";"C11412";"c1-14-12";48012;216180
"2067";"C11413";"c1-14-13";48012;216180
"2068";"C11414";"c1-14-14";48012;216180
"2069";"C11421";"c1-14-21";48012;216180
"2070";"C11422";"c1-14-22";48012;216180
"2071";"C11423";"c1-14-23";48012;216180
"2072";"C11424";"c1-14-24";48012;216180
"2073";"C11431";"c1-14-31";48012;216180
"2074";"C11432";"c1-14-32";48012;216180
"2075";"C11433";"c1-14-33";48012;216180
"2076";"C11434";"c1-14-34";48012;216180
"2077";"C11441";"c1-14-41";48012;216180
"2078";"C11442";"c1-14-42";48012;216180
"2079";"C11443";"c1-14-43";48012;216180
"2080";"C11444";"c1-14-44";48012;216180
"2081";"C11511";"c1-15-11";52012;216180
"2082";"C11512";"c1-15-12";52012;216180
"2083";"C11513";"c1-15-13";52012;216180
"2084";"C11514";"c1-15-14";52012;216180
"2085";"C11521";"c1-15-21";52012;216180
"2086";"C11522";"c1-15-22";52012;216180
"2087";"C11523";"c1-15-23";52012;216180
"2088";"C11524";"c1-15-24";52012;216180
"2089";"C11531";"c1-15-31";52012;216180
"2090";"C11532";"c1-15-32";52012;216180
"2091";"C11533";"c1-15-33";52012;216180
"2092";"C11534";"c1-15-34";52012;216180
"2093";"C11541";"c1-15-41";52012;216180
"2094";"C11542";"c1-15-42";52012;216180
"2095";"C11543";"c1-15-43";52012;216180
"2096";"C11544";"c1-15-44";52012;216180
"2097";"C11611";"c1-16-11";56012;216180
"2098";"C11612";"c1-16-12";56012;216180
"2099";"C11613";"c1-16-13";56012;216180
"2100";"C11614";"c1-16-14";56012;216180
"2101";"C11621";"c1-16-21";56012;216180
"2102";"C11622";"c1-16-22";56012;216180
"2103";"C11623";"c1-16-23";56012;216180
"2104";"C11624";"c1-16-24";56012;216180
"2105";"C11631";"c1-16-31";56012;216180
"2106";"C11632";"c1-16-32";56012;216180
"2107";"C11633";"c1-16-33";56012;216180
"2108";"C11634";"c1-16-34";56012;216180
"2109";"C11641";"c1-16-41";56012;216180
"2110";"C11642";"c1-16-42";56012;216180
"2111";"C11643";"c1-16-43";56012;216180
"2112";"C11644";"c1-16-44";56012;216180
"2113";"C11711";"c1-17-11";60012;216180
"2114";"C11712";"c1-17-12";60012;216180
"2115";"C11713";"c1-17-13";60012;216180
"2116";"C11714";"c1-17-14";60012;216180
"2117";"C11721";"c1-17-21";60012;216180
"2118";"C11722";"c1-17-22";60012;216180
"2119";"C11723";"c1-17-23";60012;216180
"2120";"C11724";"c1-17-24";60012;216180
"2121";"C11731";"c1-17-31";60012;216180
"2122";"C11732";"c1-17-32";60012;216180
"2123";"C11733";"c1-17-33";60012;216180
"2124";"C11734";"c1-17-34";60012;216180
"2125";"C11741";"c1-17-41";60012;216180
"2126";"C11742";"c1-17-42";60012;216180
"2127";"C11743";"c1-17-43";60012;216180
"2128";"C11744";"c1-17-44";60012;216180
"2129";"C11811";"c1-18-11";64012;216180
"2130";"C11812";"c1-18-12";64012;216180
"2131";"C11813";"c1-18-13";64012;216180
"2132";"C11814";"c1-18-14";64012;216180
"2133";"C11821";"c1-18-21";64012;216180
"2134";"C11822";"c1-18-22";64012;216180
"2135";"C11823";"c1-18-23";64012;216180
"2136";"C11824";"c1-18-24";64012;216180
"2137";"C11831";"c1-18-31";64012;216180
"2138";"C11832";"c1-18-32";64012;216180
"2139";"C11833";"c1-18-33";64012;216180
"2140";"C11834";"c1-18-34";64012;216180
"2141";"C11841";"c1-18-41";64012;216180
"2142";"C11842";"c1-18-42";64012;216180
"2143";"C11843";"c1-18-43";64012;216180
"2144";"C11844";"c1-18-44";64012;216180
"2145";"C12211";"c1-22-11";40012;212180
"2146";"C12212";"c1-22-12";40012;212180
"2147";"C12213";"c1-22-13";40012;212180
"2148";"C12214";"c1-22-14";40012;212180
"2149";"C12221";"c1-22-21";40012;212180
"2150";"C12222";"c1-22-22";40012;212180
"2151";"C12223";"c1-22-23";40012;212180
"2152";"C12224";"c1-22-24";40012;212180
"2153";"C12231";"c1-22-31";40012;212180
"2154";"C12232";"c1-22-32";40012;212180
"2155";"C12233";"c1-22-33";40012;212180
"2156";"C12234";"c1-22-34";40012;212180
"2157";"C12241";"c1-22-41";40012;212180
"2158";"C12242";"c1-22-42";40012;212180
"2159";"C12243";"c1-22-43";40012;212180
"2160";"C12244";"c1-22-44";40012;212180
"2161";"C12311";"c1-23-11";44012;212180
"2162";"C12312";"c1-23-12";44012;212180
"2163";"C12313";"c1-23-13";44012;212180
"2164";"C12314";"c1-23-14";44012;212180
"2165";"C12321";"c1-23-21";44012;212180
"2166";"C12322";"c1-23-22";44012;212180
"2167";"C12323";"c1-23-23";44012;212180
"2168";"C12324";"c1-23-24";44012;212180
"2169";"C12331";"c1-23-31";44012;212180
"2170";"C12332";"c1-23-32";44012;212180
"2171";"C12333";"c1-23-33";44012;212180
"2172";"C12334";"c1-23-34";44012;212180
"2173";"C12341";"c1-23-41";44012;212180
"2174";"C12342";"c1-23-42";44012;212180
"2175";"C12343";"c1-23-43";44012;212180
"2176";"C12344";"c1-23-44";44012;212180
"2177";"C12411";"c1-24-11";48012;212180
"2178";"C12412";"c1-24-12";48012;212180
"2179";"C12413";"c1-24-13";48012;212180
"2180";"C12414";"c1-24-14";48012;212180
"2181";"C12421";"c1-24-21";48012;212180
"2182";"C12422";"c1-24-22";48012;212180
"2183";"C12423";"c1-24-23";48012;212180
"2184";"C12424";"c1-24-24";48012;212180
"2185";"C12431";"c1-24-31";48012;212180
"2186";"C12432";"c1-24-32";48012;212180
"2187";"C12433";"c1-24-33";48012;212180
"2188";"C12434";"c1-24-34";48012;212180
"2189";"C12441";"c1-24-41";48012;212180
"2190";"C12442";"c1-24-42";48012;212180
"2191";"C12443";"c1-24-43";48012;212180
"2192";"C12444";"c1-24-44";48012;212180
"2193";"C12511";"c1-25-11";52012;212180
"2194";"C12512";"c1-25-12";52012;212180
"2195";"C12513";"c1-25-13";52012;212180
"2196";"C12514";"c1-25-14";52012;212180
"2197";"C12521";"c1-25-21";52012;212180
"2198";"C12522";"c1-25-22";52012;212180
"2199";"C12523";"c1-25-23";52012;212180
"2200";"C12524";"c1-25-24";52012;212180
"2201";"C12531";"c1-25-31";52012;212180
"2202";"C12532";"c1-25-32";52012;212180
"2203";"C12533";"c1-25-33";52012;212180
"2204";"C12534";"c1-25-34";52012;212180
"2205";"C12541";"c1-25-41";52012;212180
"2206";"C12542";"c1-25-42";52012;212180
"2207";"C12543";"c1-25-43";52012;212180
"2208";"C12544";"c1-25-44";52012;212180
"2209";"C12611";"c1-26-11";56012;212180
"2210";"C12612";"c1-26-12";56012;212180
"2211";"C12613";"c1-26-13";56012;212180
"2212";"C12614";"c1-26-14";56012;212180
"2213";"C12621";"c1-26-21";56012;212180
"2214";"C12622";"c1-26-22";56012;212180
"2215";"C12623";"c1-26-23";56012;212180
"2216";"C12624";"c1-26-24";56012;212180
"2217";"C12631";"c1-26-31";56012;212180
"2218";"C12632";"c1-26-32";56012;212180
"2219";"C12633";"c1-26-33";56012;212180
"2220";"C12634";"c1-26-34";56012;212180
"2221";"C12641";"c1-26-41";56012;212180
"2222";"C12642";"c1-26-42";56012;212180
"2223";"C12643";"c1-26-43";56012;212180
"2224";"C12644";"c1-26-44";56012;212180
"2225";"C12711";"c1-27-11";60012;212180
"2226";"C12712";"c1-27-12";60012;212180
"2227";"C12713";"c1-27-13";60012;212180
"2228";"C12714";"c1-27-14";60012;212180
"2229";"C12721";"c1-27-21";60012;212180
"2230";"C12722";"c1-27-22";60012;212180
"2231";"C12723";"c1-27-23";60012;212180
"2232";"C12724";"c1-27-24";60012;212180
"2233";"C12731";"c1-27-31";60012;212180
"2234";"C12732";"c1-27-32";60012;212180
"2235";"C12733";"c1-27-33";60012;212180
"2236";"C12734";"c1-27-34";60012;212180
"2237";"C12741";"c1-27-41";60012;212180
"2238";"C12742";"c1-27-42";60012;212180
"2239";"C12743";"c1-27-43";60012;212180
"2240";"C12744";"c1-27-44";60012;212180
"2241";"C12811";"c1-28-11";64012;212180
"2242";"C12812";"c1-28-12";64012;212180
"2243";"C12813";"c1-28-13";64012;212180
"2244";"C12814";"c1-28-14";64012;212180
"2245";"C12821";"c1-28-21";64012;212180
"2246";"C12822";"c1-28-22";64012;212180
"2247";"C12823";"c1-28-23";64012;212180
"2248";"C12824";"c1-28-24";64012;212180
"2249";"C12831";"c1-28-31";64012;212180
"2250";"C12832";"c1-28-32";64012;212180
"2251";"C12833";"c1-28-33";64012;212180
"2252";"C12834";"c1-28-34";64012;212180
"2253";"C12841";"c1-28-41";64012;212180
"2254";"C12842";"c1-28-42";64012;212180
"2255";"C12843";"c1-28-43";64012;212180
"2256";"C12844";"c1-28-44";64012;212180
"2257";"C13111";"c1-31-11";36012;208180
"2258";"C13112";"c1-31-12";36012;208180
"2259";"C13113";"c1-31-13";36012;208180
"2260";"C13114";"c1-31-14";36012;208180
"2261";"C13121";"c1-31-21";36012;208180
"2262";"C13122";"c1-31-22";36012;208180
"2263";"C13123";"c1-31-23";36012;208180
"2264";"C13124";"c1-31-24";36012;208180
"2265";"C13131";"c1-31-31";36012;208180
"2266";"C13132";"c1-31-32";36012;208180
"2267";"C13133";"c1-31-33";36012;208180
"2268";"C13134";"c1-31-34";36012;208180
"2269";"C13141";"c1-31-41";36012;208180
